title,story
무법신선의 도시강림,"이 드넓은 다중우주에서 나를 부르는 호칭은 셀 수 없이 많다. 
셀 수 없이 오랜 세월을 살며 누군가는 나를 천존(天尊)이라 부르기도, 누군가는 나를 천제(天帝)라고 부르기도 했다. 하지만 현대 도시에서 내 이름은 임윤. 내 삶의 목표는 딱 하나. 아주 오래전에 놓친 내 전부이자 연인을 되찾는 것! 
어렵사리 다시 만난 연인은 날 기억하지 못한다. 오히려 자신의 예전 기억을 찾는 것을 거부하면서 스스로의 힘으로 수련을 시작하고자 하는데... 하지만 난 너만 안전하면 돼. 
난 이 도시, 네 곁에서 각종 위협으로부터 널 지킬 거야."
도군,"고고학자로 살아가며 사람들에게 ""도야""라는 이름으로 불리던 주인공은 어느 날 묘혈을 조사하던 중 구리거울을 발견하게 되고, 구리거울을 떼어냄과 동시에 묘혈이 무너지며 다른 차원으로 이동하게 된다. 
눈을 떴을 땐 ""우유도""라는 어린 소년이 되어 있었고, 신비한 모습을 하고 있는 노인에게 묘혈에서 봤던 것과 똑같은 구리 거울과 노인의 모든 내공을 전수 받아 ""상청종""으로 가라는 부탁을 받게 되는데…"
악역 플레이어는 강해지고 싶다,"갑작스런 교통사고로 죽음을 맞이할 뻔했지만 영문도 모른 채 살아나버린(?) 여우주.

그날, 여우주의 눈앞에 정체를 알 수 없는 시스템창이 떠오른다.

-비호감도가 올라갑니다-

-룰렛을 돌릴 수 있게 됩니다!-

""룰렛을 돌리면 아이템을 얻을 수 있다니!
이걸 팔면 나는…""

아이템을 팔아 갑부가 되는 망상에 잠겨있던 여우주,
하지만 그의 앞을 가로막는 강적들이 나타나는데…!"
호랑낭자뎐,"""내가 태어나던 날, 우리 부족은 전멸했다""

선왕의 죽음과 새로운 왕의 즉위로 궁중에는 한바탕 복수의 피바람이 몰아치고, 흉사를 예언하는 부엉이의 울음소리가 끊이지 않는다. 불안감에 시달리던 왕은 조선의 둘째 왕자이자 사령을 보고 듣는 배다른 형제 무영을 불러들인다.

사랑하는 여인이 죽고 한양에서 자취를 감췄던 무영. 왕의 부름으로 도성에 돌아온 그의 앞에는 인간의 탐욕과 귀신의 원한이 서린 기묘한 사건들이 펼쳐진다. 무영은 미스터리한 소년 해랑과 함께 도성에서 벌어진 해괴한 사건들을 쫓으며 삼 년 전에 궁중을 흔들었던 수궁무의 죽음과 그 배후를 파헤치기 시작하는데......

호족이 멸문하던 날 태어난 아이 해랑과 사령을 보고 듣는 비운의 왕자 무영이 펼치는 본격 궁중 미스터리 판타지!
도성을 둘러싼 미스터리한 사건과 궁중에서 벌어지는 권력 암투까지 조선판 CSI의 탄생!"
현천지존,"믿었던 약혼녀에게 배신 당해
자신의 가족을 모두 잃고, 반신불수까지 되어버린 진우는
복수심에 눈이 멀어 자폭을 선택하고
과거로 회귀하게 되는데…!

지난 생의 능력을 고스란히 갖고
과거로 돌아오게 된 그는,
신수의 힘을 빌려 피의 복수를 시작한다."
제천만계에서 돌아오다,"죽마고우이자 약혼녀에게 배신당한 사내 이도한. 
혈맥이 뽑히고 몸이 상한 그는 자기 아버지에 의해 감금당한다. 
동물원 원숭이처럼 공중 감옥에 갇히게 되었으나, 다행히 사부의 도움으로 혼백만은 분리되어 제천만계라는 큰 세계를 경험하고 돌아온다. 몇 년 만에 자신의 육신으로 다시 돌아오게 된 그는 제천만계에서 가지고 온 최강 혈맥인 '조룡혈맥'부터 각성하여 영수(靈獸)를 깨우기로 하는데...

그런데 이게 어떻게 된 거지? 

제천만계에서도 보지 못했던 '신룡'을 드디어 만나게 되나 했더니… 웬 돼지가 나왔다! 
포동포동한 모습에 어울리지 않는 어르신 말투까지... 
자신은 아직 덜 자란 신룡이라는데, 온종일 먹을 것 타령이다. 
암만 봐도 돼지 같은 이 녀석... 정말 함께 다녀도 괜찮은 걸까?"
술사전기,"진 가(家)의 천덕꾸러기 신세인 진시열.
잔혹한 무림세가에서 태어나 10년째 수련에 진전이 없던 그는 우연한 기회로 단약을 정제할 수 있는 능력을 얻게 된다.

하지만, 그 능력을 발휘하기도 전에
가문에서 온갖 수모를 겪게 되고
그는 더 이상 굴욕적인 삶을 살지 않으리라
굳게 결심한다."
신혼무제,"대봉 왕조의 강천 마을에 사는 소년 임찬. 그가 각성한 신혼은 폐신혼으로, 뭇사람의 비웃음을 산다. 
그러나 그의 신혼인 ‘생사관’은 10대 신혼 중 하나로, 특별한 힘을 가진 특수 신혼이었는데... 
게다가, '생사관'에 자신의 영혼을 숨겨두었던, 능력과 미모를 갖춘 궁천설을 만나게 되면서 
그녀의 도움으로 그는 신혼 무제의 자리까지 오르게 된다."
재활용 머학생,"'쓰레기 머학생'이었던 수레기,
의대생이 되어 돌아왔다.

제멋대로 대학생활을 보내며
전공이었던 수학을 잔뜩 싫어했던 수레기는
졸업 후 수능을 다시 보고 의대에 합격한다.

늦은 나이에 다시 신입생이 되어 시작하는 두 번째 대학생활!
이번에는 이전처럼 심각한 아싸처럼 살지도,
공부도 던지지 않기로 결심하며
재활용 머학생이 되어보리라 다짐하는 수레기.

하지만 그녀를 기다리고 있는 건
어마어마한 의대의 공부량...
그리고 한참 어려서 다가가기 힘든 동기들...

과연 수레기는 제대로 '재활용' 되어
대학생활을 지낼 수 있을 것인가?
현재진행형인 의대생의 일상 이야기"
나혼자 어그로성 레벨업,"연애도 한번도 못해본 박희웅은 어느 날 많은 사람들을 구하고 죽게 되었는데 3개월 전으로 타임슬립이 되어버렸다. 
착한 일을 하다가 죽었는데 부자로 빙의된 것도 아니고 왜 고작 3개월 전으로 이동한 것일까?
그런데 보상인지 뭔지 미션을 부여 받게 되고 미션을 완수할 때 마다 칭호와 능력치를 가지게 된다. 
첫 미션은 고백 100번 거절 당하기부터 시작하는데…"
SSS급 그림쟁이 소환사,"어느 날 갑작스럽게 발생한 지진으로 이세계로 떨어진 “신진호” 와 회사 동료들…
알고 보니 이세계는 친형이 그린 웹툰과 모든 내용이 똑같은 세계였다.
 
오랜 무명작가로 잇단 차기작 실패로 좌절하고 자신의 작품을 비관하며 어디론가 사라져버린 형…
형의 웹툰 속 세계관과 스토리를 잘 알고 있는 진호만이 이세계를 제대로 공략할 수 있다.

이에 진호는 회사 동료들과 함께 이세계를 탈출하여 원래 세계로 돌아가는 것과 사라진 형의 행방
이 두 마리 토끼를 한꺼번에 해결하고자 여행을 떠난다."
대상무형: 운명을 삼킨 퇴마사,"요령은 영(灵), 정(精), 괴(怪), 신(神)으로 나뉘며,
인간 이외에 다른 종족을 일컫는다.

사람과 요령이 함께 공존하는 세상. 그러나 평범한 사람은
평생을 가도 결코 요령의 존재를 모르고 살아간다.

인간사회의 평화를 유지하기 위해
요령을 관리하는 비밀스러운 조직 ‘요성사’가 존재하지만,
세상엔 아직도 그들의 손이 닿지 않은 곳이 너무 많다.

어두운 뒷면에서 일어나는 요령들의 반란,
그리고 그것을 막는 요성사.
이들의 첨예한 공방전이 시작된다."
투드림,"타고난 피아노 천재, 혜진.
바르고 긍정적인 이미지로 많은 사람들에게 사랑을 받고 있다.

하지만 그런 그녀가 매일 밤 끔찍한 악몽에 고통받고 있다는 사실은 아무도 모를 테다.
글쓰기로 진실한 자신의 모습을 적어 내려가는 것이 유일한 비상구이다.

그러나 여태 이뤄놓은 성공을 무너뜨릴 수 없는 혜진의 엄마.
자식의 꿈을 짓밟고 자신의 꿈을 위해 혜진의 모든 것을 감시하며 그녀에게 완벽한 천재 이미지를 강요한다.

혜진의 악몽은 점점 심해져 가고, 결국 악몽과 현실을 구분할 수 없을 정도에 이르는데…


그런 혜진의 꿈을 관리하는 꿈 관리자.
오로지 꿈 주인만을 위해 태어난 존재로 한평생 혜진만 바라보며 살아왔다.

매뉴얼에 따라 혜진의 꿈을 관리하지만, 시간이 지날수록 혜진의 상태는 점점 악화만 된다.
자신이 만든 꿈 때문에 고통스러워하는 혜진의 모습을 보며 꿈 관리자는 혼란스럽다.



꿈을 꾸기 위해, 꿈을 찾기 위해 성장하는 두 인물의 이야기.


투드림."
소녀 리버스 비하인드,"버추얼 아이돌 데뷔 서바이벌 [소녀 리버스]
새로운 세계에서 데뷔를 꿈꾸는 소녀들의 비하인드 스토리!"
종말 후 라이브,"좀비 바이러스가 세상 휩쓸고간지 5년 뒤
인간들은 종말 후 세상에 빠르게 적응했고
좀비들은 위험구역이란 곳에 갇혀
인간들의 사냥감이 될 뿐이었다.

좀비를 사냥하는 모습을 방송하는
헌터스TV는 최고의 인기를 누리게 되고
누구도 상상 못한 어마어마한 신인 스트리머가 데뷔한다."
미친남녀,"사람을 죽였다는 누명과 함께 미친 여자 취급을 받는 전직 한식 최고의 셰프 해오름.
요리사 자격증도 없는 자신을 터무니 없는 돈을 주며 고용하겠다는 미친남자 윤달에게 제대로 걸렸다.
그에게 이끌려 도착한 식당 '식사예절' 에서 셰프로 다시 일한다는 일말의 기대감을 갖지만
첫 손님이 죽은 사람일 줄은 상상도 못했다!"
강호대란 생과벌,"강호는 평화를 완전히 잃었다.
조종이 아닌 혼돈...
치유가 아닌 행동...
회복이 아닌 잔상(殘傷)만이 난무했으니...
이때를 무림인들은 암흑의 시대...
즉, 강호대란이라 명명했고...
삶은 물론 죽음까지도 벌(伐)하던 혹독한
생사벌(生死伐)의 시기였다고 말한다."
이번 생은 가주가 되겠습니다,"“…한번 해 보자. 내가 가주가 되는 거야.”

제국에서 제일가는 가문, 롬바르디의 사생아로 환생한 피렌티아.
게다가 이 가문은 막대한 부는 물론 외교와 문화까지 통달한
말그대로 제국의 역사 자체!

금수저 오브 금수저 인생 당첨!
앞으로는 탄탄대로일 거라 생각했는데….
아버지는 돌아가시고, 친척들은 문전박대,
거기다 그 잘나가던 가문까지 쫄딱 망해 버릴 줄이야!!

분통을 터트리며 술을 조금(?) 많이 마시며 돌아가는 길,
마차에 치여버리기까지!

“이건 해도 해도 너무하잖아….”

하지만 원망도 잠시, 눈을 뜨니 일곱 살로 돌아왔다?!
사랑하는 아버지를 다시 보는 것도 믿기지 않는데,
내가 아버지와 가문을 살릴 수도 있다고?

거기다 회귀 전 가문의 원수,
2황자가 대형견마냥 졸졸 쫓아다니기까지?!

좋아, 이렇게 된 거 2황자도 가문도 다 내 거다!

환생에 회귀까지, 인생 3회차 피렌티아의 가주되기 프로젝트!

**************************

[표지 및 타이틀 로고 디자인] 조정원

**************************

웹툰 [이번 생은 가주가 되겠습니다]는 매주 월요일, 주1회 연재됩니다."
무협지 최고 악당의 귀한 딸입니다,"부잣집 딸로 환생한 줄 알았건만, 무협지 최고 악당의 딸로 태어났다?!
무관심한 아빠, 결국 날 죽이는 오빠,
살아남기 위해선 어서 무공을 익혀 튀어야 하는데...!
이 두 빠빠... 왜 자꾸 날 귀여워하는겨?!"
후작가의 역대급 막내아들,"명망있는 후작가의 막내아들 잭 발란티에.
남들 보다 못한 가족들 사이에서 유일하게 의지했던 건 누나 뿐!
가문 따위야 멸문을 하든 말든 미련이 없었지만,
누나의 죽음이 헛된 희생인 걸 알게 된 후,
오로지 복수만을 위한 검귀가 되었다.
마침내 서대륙을 지배하는
돌칸 제국을 무너뜨리고, 시산혈해 위의 괴물이 되었을 땐,
다가온 죽음을 겸허히 받아 들였다.

그런데!

14살, 과거로 돌아왔다!
그래, 이건 후회뿐이던 과거를 바로 잡을 기회다.
이번 생엔 두 번 다시 내 사람들을 잃지 않겠다!

후작가의 역대급 막내아들의 통쾌한 회귀 스토리가 시작된다!!

***************************************

넉울히작가님의 인기 웹소설 <후작가의 역대급 막내아들>을 웹툰으로 만나보세요!

***************************************"
세이렌: 악당과 계약가족이 되었다,"아리아는 계약 결혼을 제안했다.
그것도, 악마에게 영혼을 팔았다는 발렌타인의 대공자에게.
자신을 지키고, 그를 지키기 위해서.

[나와 결혼해.]

아리아는 단풍잎 같은 손으로, 쪽지와 함께 혼인 서약서를 내밀었다.

[계약 결혼이니까 10년 뒤에 이혼…….]

그러자 어린 대공자는 쓰고 있던 쪽지를 빼앗아 쫙쫙 찢으며 말했다.

“그래서, 도장은 어디에 찍으면 되지?”

“크면 이혼해주겠다고 했잖아.”

어느새 훌쩍 자란 악마 대공이, 그녀의 머리카락 위에 경건하게 입을 맞추며 말했다.

“어른이 되었으니 어른의 계약을 해야지.”"
불패검선,"시골 객점의 아들 송우문.
어릴 적부터 몸이 약했던 그는
어느 날 노도사가 그려 주고 간
산수화를 보고 바보가 된다.

그렇게 동네에선 바보라 놀림받고
부모에겐 한심한 아들로 자라지만

스무 살이 되던 날!
각성과 함께 산수화 속 절대무공을 꽃피운다!"
