title,story
굿바이 유교보이,"실시간 연애 리얼리티쇼 '러브밤' ! 
10일 촬영에 출연료 1억이라는 소리에 솔깃한 ‘이제’는
오직 출연료와 자신의 스튜디오 홍보를 위해 프로그램에 참여한다. 
한편 찐사랑을 꿈꾸는 유교보이 ‘헌도’는 ‘이제’에게 거부하기 힘든 달콤한 제안을 하고, 
모종의 계약 관계로 엮인 둘은 물고 빨고 빼고 다 하는(?) 계약연애를 시작하는데… 
과연 이들은 '러브밤'에서 살아남을 수 있을까?!!! 
유교보이 ‘헌도’ X 진보걸 ‘이제’의 대국민 사기 애정행각이 펼쳐진다!"
모스크바의 여명,"21세의 피아니스트 이시윤.
사고로 인해 피아노를 더 이상 칠 수 없게 된 삶을 비관하다 죽음을 택했지만,
알아들을 수 없는 외국어로 얘기하는 갑부 집안에서
소녀 '타티아나'로 눈을 뜬다.
신이 주신 기회인 걸까? 아니면 저주인 걸까?
성별이 바뀐 게 뭐 대수냐! 손만 멀쩡하다면 다시 피아노를 칠 수 있어!
어차피 이렇게 된 거 '타티아나'로서 못다 한 꿈을 이뤄보자!"
나만의 고막남친,"세상과 담쌓은 19금 로맨스 작가 나마네,
10여 년 전 가수 재이의 섹시한 저음에 꽂힌 이후
단 하루도 거르지 않고 그의 노래를 들었다.

그리고 오늘…
처음 본 남자에게서 재이의 목소리를 들었다.
“그렇게 안 먹으니까 비쩍 말랐지. 주위 사람 걱정시킬 나이는 아니잖아?”
예쁜 입으로 밉게 말하는 이상한 사람.

그래도…
저 목소리로 꼭 듣고 싶은 말이 있다."
루크 비셸 따라잡기,"세상 두려울 게 없던 왕국에서 제일 가는 공작가의 망나니 '바스티안 에펜베르크'.
자신과 정반대인 왕국 최고 마물사냥꾼 '루크 비셸'과 결혼하겠다고 선언한다!
모든 게 반대인 두 사람의 결혼, 과연 평탄할 수 있을 것인가?"
모노마니아,"사랑스러운 외모와 밝은 성격으로 인기가 많은 '지우'. 
하루가 멀다 하고 고백을 받지만, 막상 연애를 시작하면 집착하는 습관 때문에 금방 차이고 만다. 

아무도 지우를 이해해 주지 않았지만, 
어느 날 나타난 편입생 '이재'만이 그녀의 이야기를 들어준다.
지우는 이재에게 점차 빠져들고 묘한 소유욕까지 느끼게 되는데...
이재의 진짜 관심사는 뭘까?"
퇴근 후에 만나요,"2억짜리 영혼결혼식,
그 한 가운데에서 전남친을 마주쳤다?!

빚을 갚기 위해 죽은 남자와 결혼하게 된 정채원은
결혼까지 생각했던 전 남자친구 한성준의 회사에 취직한다.

""잊지 마세요. 3년 동안은 절대 남자를 만나선 안 됩니다.""

유부녀 코스프레를 들키지 않으려는 여자와,
그 비밀을 밝혀내려는 남자.
두 사람의 창과 방패의 대결이 시작된다!"
버그이터,"랭킹 1위 버그 플레이어 '김지한'은 어느 날 의문의 유저에게 캐릭터를 삭제당하고 1레벨이 된다. 
'버그 쓰지 말 걸..' 후회하던 그때 찾아온 새로운 기회.
""다시 랭커로 만들어 줄게. 너 같이 버그 쓰는 놈들 때려잡는 방식으로.""

최강 버그 플레이어, 버그 잡는 '버그이터'로 갱생하다!"
연애 연기대상,"국내 최고의 예술대학에 다니는 감독 지망생 '지은'. 
인지도가 없는 지은은 연기과 수석 '재하'를 캐스팅해 작품도 성공시키고 학교에서 이름도 날리고 싶다. 
반면 재하는 지은을 이용해 싫어하는 선배를 치워버리고자 연애 연기를 제안한다. 
연기 천재에게 속아가며 학교생활과 연애, 모두 완성하고자 하는 지은. 
과연 두마리 토끼를 잡을 수 있을까?"
사막에 핀 달,"사막의 전사 나디아. 신녀를 찾아 사막에 온 신관 이세리온은 나디아에게 신녀가 되어달라고 말한다. 
나디아는 부족을 지키기 위해 신녀가 되기로 결심하지만, 
야만인이라고 무시받는 상황에서 나디아는 과연 진짜 신녀가 될 수 있을까? 
신녀로 선택받은 나디아와 신관 이세리온의 이야기."
슈퍼스타 천대리,"“대한민국 직장인이라면 포기한 꿈 하나 정도는 있잖아요.” 
“그래, 누구에게나 그럴듯한 변명이 있지. 슈퍼스타의 아우라를 전수받기 전까지는…” 

일은 일대로 하고 업무 성과는 뺏기고, 
오늘도 내일도 평범한 직딩 천호연 대리! 
어느 날, 마음을 담아 부른 노래가 과거의 슈퍼스타 한지혁을 불러낸다. 

“네가 마음에 들었다. 내 아우라를 너에게 전수해 주지.” 
“…??!” 
“자, 이제 동료를 모아 직장인 밴드 오디션에 도전하자.” 
“…??????????!”"
결혼공략,"낡고 지친 k-직장인 주인공 하루.
하루는 자신만이 가지고 있는 능력을 활용해 욜로처럼 펑펑 쓰고, 시간을 되돌리는 삶을 살아가고 있는데...
난데없이 나타나 총을 겨눈 의문의 남자로 인해, 모든 것이 처음으로 돌아간다!
어떻게 여기까지 왔는데...! 다시 새내기로 돌아가다니!!
게다가 이 모든 것을 끝내려면... 정해진 결혼 상대를 찾아야만 한다?!

두 플레이어의 우당탕탕 생존 결혼 공략!"
중독연구소,"중독 가정에서 자라온 소년, ‘김태림’은 중독 전문병원에 입사를 하게 되면서 자신의 문제를 바라보게 된다.
우리 모두의 중독 이야기, 당신은 무엇에 중독이 되어있나요?"
디나운스,"세계 최고의 운동화를 만들겠다는 강안의 꿈은 2년 전 그날 끝나버렸다.
더는 운동화를 만들지 않겠다고 다짐하고 살아가던 강안은
충격적인 진실을 마주하고 마는데... 
복수와 성장, 우정이 얽힌 청춘드라마!"
행운을 부탁해!,"온갖 불행을 달고 사는 불운의 주인공, '허윤!' 
그런 허윤 앞에 나타난 이상하고 아름다운 남자, '앙드레!' 
허윤을 자신의 매니저라고 부르는 앙드레의 정체는 바로, 
신을 뽑는 오디션 'SHOW ME THE GRACE'의 후보생. 
이상하게도 그의 곁에 있으면 잠시나마 행운을 맛볼 수 있다!? 
달콤한 제안에 넘어간 불행 인간 허윤과 
까다로운 은총 소유자 앙드레의 좌충우돌 계약 동거가 시작된다!"
오로지 오로라,"“나보고 세상을 구하라고?! 싫어!! 나는 그냥 아이돌이란 말이야!!”
미모 최강, 실력 최강, 재력 최강, 탑 아이돌 오로라! 그녀에겐 한가지 비밀이 있다!? 바로 최강 마법 소녀라는 것. 
문제는, 12년 전 한 마법 소녀가 세상을 망친 뒤 마법 소녀의 인식은 최악. 이제 마법 소녀 활동은 불법! 
비난과 매장은 기본, 잘못하면 감옥까지 끌려가는 상황. 
황금빛 인생을 위해선 이 엄청난 힘을 숨겨야 한다!! 
하지만 갑자기 나타난 신비로운 소년 ‘심청’의 등장으로 정체가 탄로 날 위기에 처하는데…."
별을 쫓는 소년들,"용이 부활할 징조가 보이면
세계 멸망을 막을 운명의 다섯 소년들이 나타나 멸망을 되돌리고 평화를 가져온다.
사람들은 그들을 일컬어 ‘별을 쫓는 소년들'이라고 부른다.

마법의 세계.그리고 '마법 아이돌'의 세상.
찬란한 시대 속, 마법 없는 아이돌이었던 스타원은 어느 날 마법 능력을 각성하게 되고,
마법과 함께 수수께끼의 적, '멸룡도가'가 그들을 찾아온다.
비인기 아이돌에서 하루 아침에 '세계를 구할 운명의 소년들'이라는 거대한 사명을 짊어지게 된
소년들은 정해진 운명을 바꿀 수 있을까?

""너와 함께라면 우린 해낼 수 있어""내 안의 가능성을 발견하는 소년들의 아름답고 절박한 성장담."
김부장,"“제발 안경 쓴 아저씨는 건들지 말자…”
오직 자신의 딸 '민지'를 위해 특수요원직을 관두고 평범함을 선택한 가장 김부장.
그러던 어느 날 민지가 소리소문 없이 사라지고, 김부장은 자신을 감시하는 국가를 적으로 돌리면서까지 딸을 찾아나서기 시작하는데...
[외모지상주의], [싸움독학] 그리고 [인생존망]의 세계관을 잇는 공식 스핀오프 작품!"
대학원 탈출일지,"연구에 꿈을 가지고 대학원을 선택한 병아리 요다.
예상과는 다르게 연구에 관심 없는 교수님과 
똥군기의 연구실 분위기에 당황한다.
요다는 과연 무사히 대학원을 탈출할 수 있을 것인가?!"
내가 키운 S급들,"F급 헌터.
그것도 잘나가는 S급 동생 발목이나 잡는 쓸모없고 찌질한 F급 형.
개판된 인생 대충 살다가 결국 동생 목숨까지 잡아먹고 회귀한 내게 주어진 칭호,
'완벽한 양육자'.
그래, 이번에는 나대지 말고 얌전히 잘난놈들 뒷바라지나 해 주자.
라고 생각했는데, S급들이 좀 이상하다."
마루는 강쥐,"우리 집 강아지 마루가 사람이 되었다, 그것도 5살 아이로!
강아지 + 어린아이의 무한 에너지와 호기심을 지닌 사고뭉치 강쥐 탄생! 
마루야~! 또 어디가!!! 유쾌한 이웃들과 우당탕탕 즐거운 마루의 나날들"
여신강림,"네웹 대표 글로벌 인기작! 주경, 수호, 서준. 세 청춘의 두근두근 눈호강 로맨스~♡
메이크업으로 여신이 된 주경이는 꿈과 사랑을 이룰 수 있을까?"
사신소년,"수명을 대가로 죽은 자의 능력을 빌리는 소년! 
화려한 액션에서 부터 스포츠, 두뇌 플레이까지 한계는 없다!"
한림체육관,"'세상에서 가장 강한 남자가 되고 싶다.'
그릇된 강함을 실천하던 전영하가 한림체육관에 들어와 진정한 강함을 깨닫고 무도인으로 거듭나는 학원 액션물"
멸망 이후의 세계,"<전지적 독자 시점> 싱숑 작가 원작.

이것은 모두가 과거로 돌아갈 때 마지막까지 회귀하지 않았던 한 사나이의 이야기다."
천마는 평범하게 살 수 없다,"천마 백중혁, 드미트리 가문의 장남으로 눈을 뜨다. 
드미트리의 얼간이, 차남에게 밀린 장남. 
세간의 평판은 중요하지 않다. 
천마, 아니, 로만 드미트리는 앞으로 평범하게 살 수 없다. 
압도하는 천마 판타지!"
하루만 네가 되고 싶어,"'완벽한 인생이었다, 그 애가 나타나기 전까지는'
반전에 반전을 거듭하는 치밀한 궁중 서스펜스
네이버웹툰 최강자전 19년 대표작."
사변괴담,"전쟁 발발 후. 영남의 가족은 남쪽에 있는 숙부의 집으로 피난을 간다.
숙부의 집에는 처음 보는 음산한 분위기의 여자가 자신을 새로운 숙모라고 소개한다.
온몸에 붕대를 감은 채 몸 져 누워있는 숙부도 이상하다.
한밤중 홀로 피의 의식을 치르는 숙모. 정체를 알 수 없는 할머니 귀신. 어디론가 사라진 아버지와 어머니. 혼란과 공포 가운데 놓인 영남과 어린 동생 영순은 이 집을 무사히 빠져나갈 수 있을까?"
삼국지톡,"""유비, 조조, 손권 등 영웅들이 활약하던 후한, 그 난세에 핸드폰이 있었다면?
메신저로 소통하고, 개인 방송으로 군사를 모집한다! 
이제껏 보지 못한 완전히 새로운 삼국지!"""
놓지마 정신줄 시즌3,"놓지마 정신줄이 돌아왔다! 정신줄 세계 10년 후의 이야기.

정신줄 세상에 10년이란 세월이 흐른 어느 날, 정신줄 세계에 엄청난 대격변이 일어나게 되는데...
인간과 정령이 공존하는 한층 더 정신줄 놓은 세상이 열리고 말았다!"
헬58,"약육강식의 섬 헬58에서 벌어지는 권력다툼과 암투, 배신. 
주인공 서민은 이 지옥같은 섬에서 과연 희망을 찾고 탈출할 수 있을까?"
집이 없어,"집을 버리고 뛰쳐나간 고해준, 집 없이 텐트 생활하는 문제아 백은영. 
악연으로 만난 두 사람은 버려진 옛날 기숙사에서 함께 살게 되는데.. 
기숙사도 서로도 싫지만 돌아갈 곳이 없는 두 사람의 힘든 성장 이야기"
궤짝,"당신이 예상한 그 결말, 틀렸습니다.
심리를 파고드는 반전 옴니버스 스릴러."
하북팽가 막내아들,"하북팽가 최고의 전력, 도왕 팽지혁. 마교의 습격으로 멸문지화에 빠진 가문을 구하러 낙호곡으로 향하지만 모든 것은 함정이었고, 죽음의 순간 자신이 사랑했던 가문에게 버림받았다는 사실에 분노한다.
'다시... 내게 한 번만 더 기회가 주어진다면...!'
죽은 줄 알았던 팽지혁은 방구석 둔재, 하북팽가 사공자의 몸에서 눈을 뜬다."
저 그런 인재 아닙니다,"스트레스만 받으면 피를 토하는 병약하기 짝이 없는 나, 데온 하르트. 하지만 어쩐지 강하다는 오해를 받고 제국에서는 모두의 두려움을 받는 하르트 명예 백작인 동시에, 마계에서는 마왕이 가장 신임하는 0군단장이 되었는데… 예?! 제가요? 저 그런 인재 아닌데요?!"
악몽의 형상,"'타인은지옥이다', '관계의종말' 이후 9년..
종우와 다은은 여전히 끔찍한 지옥 속에서 살고 있다.
그러던 어느 날, 과거 고시원 사건과 펜션 사건을 방불케하는 살인 사건이 벌어지고
당시 두 사건을 수사했던 정형사는 종우와 다은을 찾는다.
그리고 끔찍했던 악몽은 점점 다가오는 형상이 된다."
랜덤채팅의 그녀!,"랜덤채팅만 하던 준우에게 온 기적!
과연 그녀(들)에게 다가갈수 있을까?!
(읽다 보면 원픽 캐릭터 무조건 생김ㅇㅇ)"
늑대처럼 홀로,"조선 말기. 조선,청,러시아의 국경 연해주에 이주한 조선인 마을에, 아비지옥 같은 과거를 묻고 '무명'이라 불리며 살아가는 노인이 있다. 
마른 자작나무 껍질같은 그의 삶 속에 운명처럼 러시아 소녀 비료자가 들어온다. 그리고 다시 무간지옥이 찾아왔다! 
피바다 속에 저무는 마지막 황혼의 검! 자작나무 다리는 믿지마라!!!"
시한부인 줄 알았어요!,"3개월 시한부 진단을 받은 블랑셰 공작가의 공녀, 라리에트.
어차피 죽을 몸, 버킷리스트(라 쓰고 미친 짓이라 읽는) 달성을 해보기로 했다.
첫째. 사랑하지도 않는 나이 많은 약혼자 엿 먹이기.
둘째. 괴물 공작 아스라한과 3개월 간 연애하기! 
그러나 그에게서 도망치고 나서야 깨닫고 말았다. 시한부 진단이 완벽한 오진이라는 사실을!"
