title,story
위험한 들개들(완결),멸망한 세상...지난날 찬란했던 문명은 사라지고 남겨진 자들의 생존을 위한 사투가 벌어진다.
베이비시터,미국인 사촌동생들과 육군전역병장의 좌충우돌 생활기!! 여섯 몬스터들(?)에게 매일매일 시달리는 주인공.. 하지만 뉴욕 여행을 위해 참아야한다!!
블로우,태양과 독수리의 이야기. 역사가 드러나면서 밝혀지는 인류의 운명. 그리고 블로우 그들의 이야기.
동거,조폭 아들 시연과 교사 현우의 동거 이야기. [연재를 잠시 중단합니다. 블로그에 공지 올렸습니다.]
GO,육상을 통한 고등학생들의 이야기!
[글레이저],현실과 똑같이 생긴 거울세계가 있다. 거울을 넘다들수 있는 글레이저들과 이미 부서진 세계에서 온 도플갱어들의 싸움. 자신과 똑같은 모습을 한 존재를 만난 당신의 선택은?
라면이야기(완결),"남녀노소 누구나 좋아하는 라면. 학창시절, 군대시절, 여행 갔을 때 그리고 여자 친구와 단둘이 먹던 라면 등 누구나 한 가지씩 라면에 담긴 진솔한 이야기를 간직하고 있다."
땅의 기록,고시원에 살고있는 야매무속인
애정만사,여러가지 사랑에 관한 옴니버스 이야기입니다...
궁극 고등학교(완결),"인간의 힘을 초월한 초능력자들의 질서유지를 위해 한국에 세워지게된'궁극 고등학교', 수수께끼의 가면선생님의 제안으로 전교꼴지 '유희찬'은 초능력자 특별교육학교 궁극고에 입학하게 되는데.."
네셔널 지오캠퍼스,동물들이 대학교에 입학하게 된다면??
난 누군가 또 여긴 어딘가,별 준비없이 가벼운 마음으로 떠난 인도 여행- 그곳에서 그녀에겐 무슨 일이 벌어졌나!
언노운 - (Unknown),태초의 능력자 현자 쟁탈전
경계 界(완결),"사상 최악의 사태를 일으켰던 요괴 [지하연]이 봉인을 깨고 세상에 모습을 드러낸다. 이에 대통령 직할 특수부대 [처용]의 요원들과, 인간들과의 평화로운 공존을 꾀하는 요괴 연합 [환웅의 자손들]이 공조를 펼친다. [처용]에 파견나오게 된 톳까비 [푸르미르]와 각자 독특한 능력들을 지니고 있는 [처용] 의 풋내기 대원들. 종족을 뛰어넘는 그들의 스펙타클 도시 액션 요괴 판타지 무협 활극!!!"
사우나토크(완결),"도망칠 수 없는 숨막히는 사우나, 그 안에서 다섯 명의 남자들의 허세가 폭발한다."
요괴의 순정만화,붉은 머리를 좋아하는 요괴 주주의 코믹 순정 판타지?!
초딩생활,초등학생 같다
일상공포,우연한 사건 하나로 알게 된 인연과 함께 사건을 풀어나가며 세상을 다시 한번 생각해 보게되는 이야기
눈의 여왕,"나쁜 남자에게서 벗어나기 프로젝트. 눈의 여왕= 나쁜 남자, 카이=주연이, 겔다=하루. 또는 나쁜 관성 벗어나기!"
천연(天緣),"전생에서 억울한 죽음을 맞이하고 검에 빙의되어 선녀의 영혼을 찾아야 하는 은월,그리고 우연히 그의 주인이 된 해원의 파란만장 라이프 스토리."
여기까지 살아왔다!(완결),육구네 가족이 임신부터 출산까지 겪은 에피소드를 중심으로 이야기를 꾸몄습니다 많은 관심 부탁드립니다~~
슭이로운생활,슭이로운 생활
ONE DAY (원데이),"어느 날(oneday), 갑자기 죽었던 사람들이 되살아나고 문명은 멸망한다. 붕괴되는 세상 속에서 주인공 박연우는 가족을 찾아 집으로 돌아가지만, 집에는 아무도 없었고 그는 다시 가족을 찾아 길을 떠난다."
[하마탱] 일편단심 하여가,"[하마탱의 일편단심 하여가] 저자극 유기농 카툰 시트콤에 담아낸 올드커플의 애증, 그리고 사람 사는 이야기."
십이야(十二夜),"너와 나는 알지만, 나와 너는 모를 이야기... 우리는 누구를 사랑했을까-"
정씨 남매,정씨남매네 이야기
레사(lessa)(정식연재),밤이 찾아오면 혼을 먹는 자들이 나타난다. 엉망이 된 현실과 싸우는 두 남자의 이야기
Natural Born Idiots(정식연재),뭘 해도 안되는 삐뚤어진 얼간이들의 좌충우돌 라이프 스타일.
귀예록,끝나버린 인연을 자르는 자. 어느 귀백의 이야기.
고렘 소환사(완결),고렘 소환사의 이야기
「 사랑中.. 」,이쁜 사랑 하시길..!
여름소년(완결),여름방학을 맞아 시골 할머니 댁에 놀러간 민호. 하지만 하루종일 혼자만 놀다보니 슬슬 지루해지기 시작하는데... 그때 정체불명의 소녀를 만난다.
소똥,계동리라는 산꼴자기에 살고 있는 여섯살 김억순 억순이는 예순넘은 억척스러운 할머니와 장애 1등급을 가진 착한 삼촌과 함께 살아가고 있다. 명랑하고 순수해서 때로는 바보처럼 보이는 아이 도시에서 이사온 동네또래 깐숙이와 깐순이는 억순이를 괴롭히는 재미로 살아가는데... 방송이 하고싶어 이장이 되었다는 소문이 파다한 조금은 독특한 이장님과 별난 마을 사람들의 좌충우돌 시골이야기
창공의 벨로보그(완결),평범한 프로그래머가 사냥꾼을 사냥하는 사냥꾼으로 거듭나는 로드무비 스토리
낭만 house,혼자가 아니야.
콤플렉스,"한키녀, 여보, 강웍씨, 나붓다가 펼치는 달콤 쌉싸래한 에피소드"
햄스케치,평범한 일상 속에서 느끼는 작은 재미와 감동 스토리.
리치+리치,잘못 그려진 마법진에 의해 리치가 되어버린 부자가 되고 싶었던 한 만화가의 이야기. Rich+Lich~!!
모두에게 완자가(정식연재),평범하거나 혹은 특별한 커플이야기
능능,주인공이 고등학생이 되면서 벌어지는 여러가지 일들
망고맘보,한국 형들을 찾아 필리핀에서 온 6살 마리고... 그리워했던 형들은 마리고를 망고라 부르며 엉뚱하게 행동하지만 다행히 따뜻하게 마리고를 대해주는데...
인디뽀뽀요,"평범한 소녀 슈슈의 가족에 이혼이라는 위기가 찾아왔다. 그 위기로 인해 가족과 사랑의 의미를 잃어가고 혼란스러워 하지만, 사랑이라는 이름 안에서 그들 각자의 상처를 치유하고 또다른 의미를 찾아가는 과정을 그린다. 누구에게나 있을법 한 친근하고 유쾌한 에피소드와, 미워할수 없는 귀여운 캐릭터! 사랑과 가족의 의미를 깨달아 가는 진지한듯 코믹한듯한 가족 성장 스토리!"
MASQUE,어느 대학 연극부의 여름. 합숙을 하게 된 그들에겐 무슨 일이 벌어지게 될까..
라이트닝 플로우(완결),자연의 4대 원소와 초능력자들간의 싸움
The Hole,.
사랑사랑사랑,사랑에 대한 마음과 방식이 각기 다른 그들이 만난다. 지금 그들의 사랑은 어디로 향하고 있을까..?
NoNameD(정식연재),한 남학생이 실종된다. 얼마후 주인공이 실종된 남학생의 자리로 전학을 가게 되고 거기서 실종된 남학생이 남긴 메모를 발견한다. 그 메모는 앞으로 벌어질 믿을 수 없는 진실의 시작에 불과했다.
NIHIL DANT,평범해보이는 일상을 누리고 있는 그들의 또 다른 이야기
기사도(정식연재),기사도 정신으로 시작한 일이 나에게 살인의 누명을 씌웠다. 누명을 벗는 길은 진범을 잡는 길 뿐이다.
5일의 기적,열심히 살아온 여자-해주에게 다가온 5일과 한 소년의 이야기
알바생생,"알바생의 생생한 알바스토리. 실수 많은 시급 4,580원짜리 에피소드 인생! (화 연재)"
코코랄라 육아일기,코코의 랄라라~ 신나는 육아웹툰 (월 연재)
지나툰,안녕하세요:D 2012 지나툰 시즌2 고고! http://jinatoon.com
당신과 나의 귀한 만남,용의 대지를 찾아서 떠나는 이야기
이리안경점(완결),안경점에서 나누는 이런저런 이야기.
지박령 브레이크,평범한(?) 여고생 한시은의 파란만장 지박령 탈출기.
우리동네 세일러문,우리동네에서 펼쳐지는 이상한 세일러문과 친구들의 이야기.
방랑 청춘기,제2의 사춘기를 맞은 세 친구. 녹두 봉달 차티. 어중간한 인생에서 벗어나기 위한 그녀들의 자아찾기. 그리고 희노애락이 심하게 넘실대는 일상
샤이닝걸,"20년전 지현, 수진, 희란 3명의 소녀는 마법소녀로써 악마를 모두 봉인한 후 평범한 삶으로 돌아가 누군가의 아내이자 어머니로 살아간다. 그러던 어느날 한장의 초대장을 받게되고 오랫만에 다시모인 3명. 그들에게 처음 나타나 마법소녀로써의 임무를 주었던 메신저 셀림이나타나 봉인이 풀린 악마들을 봉인해줄것을 부탁하면서 그녀들의 또 한번의 모험이 시작된다..."
기타맨(정식연재),의문의 노숙자 기타맨 포츠만 . 고민과 번민에 빠져 오늘을 살아가는 우리에게 그의 기타 연주가 던지는 메세지.
향일화(완결),1부/벙어리 황후와 황제의 이야기. 2부/정략결혼하러 온 공주와 정략결혼 싫어하는 황제의 이야기.
아는사람 이야기(정식연재),* 매주 수요일에 연재됩니다 *　소소하고 평범한 누구에게나있는 뻔하디 뻔한 이야기들
지구인,어느 날 세상 모든 사람들의 행동이 멈춰버렸다! 그 중에서 움직일 수 있는 극소수의 사람들로부터 시작되는 이야기.
굿바이 엔젤,천사를 혐오하고 부정하던 소녀와 주변인물들이 그녀를 괘씸히 여긴 천사에 의해 크고 작은 사건들을 겪게 되는 이야기
아레나걸스(완결),로마시대 여자검투사들의 모험
좀비의 순정,코믹/진지/순정/학원물-매주 일요일 연재
블래비,일상의 아기자기한 코믹함
좀비를 위한 나라는 없다(정식연재),좀비 백신이 만들어진 후 치료된 사람들은 자신이 좀비였을 적의 기억때문에 괴로워한다
둥근해가떴습니다,곰돌이가 사탕사달라고 징징대는 만화. 매주 월요일마다 올지도 모름. 안 오면 말고. (자유연재입니다)
알타입 프로젝트,판타지에서 상인도 주인공이 될수있어. 용사의 아들로 세상에 찌든 소년가장과 기적을 일으키는 소년장인이 만난다!
융's 교육일지(완결),순수한 아이들과 보내는 행복한 시간. 유아교사였을 때의 여러 가지 에피소드입니다.
마요네즈참조아,미대다니는 4인방 이야기
스왓걸스,"스왓팀만을 노리는 테러조직에 대항하여,특수팀인 스왓걸스의 창단과 그녀들의 이야기"
헤라디아,아즈란을 잡기위한 4인파티의 모험
파이브 소울(완결),"다중인격 소년, 그리고 그를 둘러싼 초능력자들의 초능력 전쟁.\n지금 바로 시작됩니다."
My OH(정식연재),"살면서 협연이라고는 해 본 적 없는 자기 잘난 맛에 사는 세경, 협주만 하면 여기저기 내쳐지는 쿨 가이 치선, 그리고 학교를 밥먹듯 빠지는 돈이 최고가 삶의 모토인 우현. 전혀 섞이지 않는 이들을 오케스트라로 만들기 위해 위한 프로젝트."
유피씨의 그림일기,유피씨의 그림일기 시즌.2 도전만화부터 다시 시작하니 '유피씨의 마계일기'를 찾아주세용^^♥
소꿉친구,소꿉친구들의 진로가 엇갈리며 시작된 이야기(격주)
RED STORM,"사막의 찐득찐득한 모래바람과, 거기를 질주하는 전사들의 이야기"
인형의주인,천하라는 가상의 대륙을 유랑하는 소녀의 유랑기
스퓨메어:연기처럼 사라지다,연기처럼 사라질지도 모르는 뱀파이어와 돈최고 소녀 이야기
항문미남 랩소디,공부도 못하고 운동도 못하고 찌질한 성격으로 잘하는 것 하나 없어 우울한 주인공. 하지만 그는 세상 무엇 보다 아름다운 항문을 가지고 있었다.
미친G (미숙한친구는G구인)(정식연재),아주평범한개그
허당견라이푸 새미,아방강아지 새미의 속 빈 생활~? 새미 만화는 삼성 모바일 닷컴( -> 토크 라운지->MP3player놀이터--> MP3player매거진-->새미야 놀자 에서 최신 업데이트판 보실 수 있습니다.
몬스터 삼국지,삼국지의 세계를 판타지로 바라보기.
트론즈,"멀지않은 미래, 날개를 가지게 된 초인들의 평범하고 특별한 이야기"
돈까스(완결),돈 못쓰는 남자 & 까다로운 여자의 러브 스토리
성형애인,성형 예찬론자 한희야와 절대 반대론자 안경웅의 치열한 사랑과 격동 로맨스! [작가의 사정으로 인해 당분간 자유연재 합니다.]
[월이의] 언니다님의 살빠지는 세상,남자친구가 하루 동안 연락이 안 된다고 가슴조리는 너 언니 이야기 읽어봐라 남자친구가 요즘 나한테 무덤덤해진다고 느끼고 있는 너 언니 이야기 읽어봐라 남자친구가 보내는 문자에 하트표가 없어지고^^이 없어졌다고 속상해 하는 너 언니 이야기 읽어봐라 남자 때문에 한번이라도 진심으로 아파한 너 언니 이야기 읽어봐라 20만 네티즌 트레이너 아가들과 함께하는 언니의 다이어트 프로젝트!!!!
데스티니,데스티니 직원들은 월급받고 일합니다
코스튬 플레이어 - 란,"학교에서의 존재감은 제로에 가까운 하소연. 그런 그녀에게 놀라운 능력이 있었으니 변신한 캐릭터에 완벽히 동화되는, 심지어 어떤 부부의 딸로 변신을 했지만 그 부부가 정말로 딸로 믿게 만들어버리는 엄청난 능력을 가지고 있다. 평소 못생겼다고 무시만 당하던 하소연이 코스튬 플레이의 세계에 빠져 들면서 그녀의 주위에서 일어나는 이야기들. 과연 그녀는 주위에서 일어나는 무수한 일들을 어떻게 해쳐 나갈 수 있을까요? 재밌게 봐주시길 바랍니다 ^^"
위로(완결),...
올리브스쿨(Olive school),판타지 세계의 판타지한 아이들의 판타지한 학원라이프.(매주 수요일 연재됩니다.)
옐로우,음악을 사랑하는 사람들의 이야기.
아수라연,"정체를 알수없는 무술학당인 아수라, 그곳에 모이는 사람들의 인연,과거,그리고 성장이야기."
오늘도 풀때기,20대 풀때기의 잔잔한 일상 이야기
라이징패스트볼(정식연재),고교야구! 야구소년! 불꽃같은 그들의 이야기!!!!!
나공댁,저의 소소한 일상입니다. 즐겁게 봐주세요 ㅋㅋ^___^
즉석 야구부!,폐부를 눈앞에둔 고왕고 주장의 야구부 살리기!
더 나이팅게일(완결),의문의 남자에게 파괴당한 나이팅게일 숲. 그곳에서 도망친 렌 카이엔의 복수를 위한 성장 모험기.
3MAN,3명의 조금 띨띨하지만 사랑스러운 은행강도들의 이야기
바람이 머무는 난(정식연재),한 여자아이의 뒤엉킨 삶과 세상을 마주함에 대한 이야기.
유니섹스 (UNISEX),성 정체성(sexual identity)을 확립하지 못하여 혼란을 겪는 10대 청소년들의 \n고민을 다룬 성장물
낭만두더지 나두(완결),"사랑을모르는나두,사랑밖에모르는지지의 유쾌발랄, 서투른 사랑이야기"
HOLE,판타지 성장 만화:-)
모니?모니!,왕자님과 단 둘이서 살고 있던 귀여운 고양이 소녀 모니모니가 느닷없는 이유로 여행을 떠나게 되면서 벌어지는 사건과 여행에서 만나는 사람들과의 이야기~
쓰리,갖고 싶은 게 있으면 우리에게로 와라!
톰캣!,"호랑쌤, 인간을 동경한 나머지 숲속에 학교를 세워 짐승들을 인간처럼 교육하다.. !"
카오스어택(정식연재),지구는 바야흐로 영웅시대. 하지만 영웅이라고 다 똑같은 것은 아니다?! 전무후무한 자유로운 영웅 카오스맨! 그들의 이야기가 시작된다.
김복길의 blah blah,김복길의 블라블라입니다.
AiMer[에이머](정식연재),난 너같은 침략자를 무찌르기 위해 존재하는 온 인류의 영웅. 항상 적의 심장을 겨누고 있는 이몸을……에이머 라고 불러라!
오리지날 트랙 1,과거의 사건으로 모든 것이 변해버린 서아. 그런 그녀의 곁으로 한 남자가 다가온다...
허브향기좋은날?SF,어서오세요. 허브향기 두번째 이야기! 그린타임과 함께하는 여름축제 입니다!
파르카이(완결),운명을 바꿀 수 있는 자들 세상 사람들은 그런 능력을 지닌 사람들을 통틀어 생명의 주인의 이름을 따서 ‘파르카이’라고 일컫는다.
씨티라이프,"도시에서 살아가는 이웃집 그녀의 황당,코믹 픽션 스토리"
지호의 기묘한 원룸,지호가 새롭게 살게 된 원룸에서 벌어지는 기묘한 이야기
둘만의 이야기(완결),일년전 헤어진 그를 다시 만나게 되는 그녀. 과연 예전의 감정을 느낄수 있을런지...
헬퍼(정식연재),수요웹툰
CORE,"GS특선만화 두번째 스토리- 완벽한 인간, 완벽했기 때문에 되돌릴수 없는 실수."
언더시티,호러를 빙자한 파티 드라마
커피중독자,커피중독자 소소한(?)일상= ㅂ=)/
이런 영웅은 싫어(정식연재),아닐수도 있습니다
꽃밭에솔(정식연재),꽃공포증이 있는 계은솔과 친구들의 성장 스토리.
격투기특성화사립고교 -극지고-(정식연재),최고로 강한 학생이 전교 1등이다!\n극한지옥 격투기 특성화 사립 고등학교 극지고!\n격투 능력자들의 절륜한 한판!
천년구미호(정식연재),세습무의 운명을 가진 소녀와 인간에게서 벗어나려는 구미호의 이야기
문댕댕의 Day by day,도도한 레이디의 평범한 일상.
문아(問我)(정식연재),"평범한 삶을 살려는 특별한 사람과 특별한 자신을 찾으려는 평범한 사람. 신과 사람의 삶, 그리고 행복에 관한 이야기 -고려남녀 인간갱생 정신의료 공상만화"
Cheap An' Nasty,사이보그와 인류가 공존하는 세계. 뒷골목 해결사 랄프와 주변인물들의 이야기.
언제나! 별난하루,언제나 나름 재미있는 삶을 사는 오골계 김쪼르의 일상
Ah!저이야기,당돌한소녀와 이상한아저씨의 여행이 시작된다.
달리기,쉬어가는 만화
빨간봉투,"남자친구와 함께 살 집을 마련하기 위해 학교도 휴학한 채 아르바이트로 고된 나날을 보내고 있는 주희. 언제나 편하고 럭셔리 한 삶을 동경하고 있다. 그러던 중 편하게 돈을 벌 수 있는 일자리를 알게되는데, 그 일자리란...?"
Alone(완결),서로 모르는 7인이 알 수 없는 곳에 갇혀 벌어지는 공포 스릴러
눈이 초롱초롱 반짝반짝♥,목요일 연재(여러가지로 펑크가 날수도있네요...)
GEMMA .,GEMMA. 젬마.[귀중한 돌]이라는 의미입니다.작가만의 창작으로 만들어진 판타지 세계.여러가지 모험을 하면서 [토템]에 대한 소재로 시작하는 스토리입니다.
천원일기,천사 및 악마들을 재구성한 캐릭터를 기반으로 한 순정★판타지
외눈박이 물고기,한번씩 아팠을 상처가 아물기 전 그들이 모습을 드러낸다. 세상의 이변이 시작되면서 시작된 사람들의 이야기.
비스캣,비스캣이 살아가는 이야기
푸른피의소년,얼굴에 기괴한 문양을 가지고 태어난 소년의 이야기.
심심한 마왕(정식연재),평화로운(?) 마계에서 평화롭게(?) 살아가는 마왕의 심심한 일상(?) 이야기
얼룩말(정식연재),백수 한세태가 우연히 새 룸메를 맞이하며 겪는 역사 만화. - 매주 화요일 0시 업데이트 -
카일룸,악마에 대항해 싸우는 성인(聖人)들의 모험이야기.
키스 마이 라이프(Kiss My Life)(완결),한 소녀가 자신에 대해 알아가는 성장만화 입니다..^^
딩스&뚱스,미국에 간 딩스와 뚱스의 소소한 일상 에피소드 www.dingstoon.com
아이란건(완결),초콜릿을 너무나 좋아하는 아이의 좌충우돌 초콜릿 사수기!!
시골 앤더 시티,시골가족과 도시가족의 소박한 이야기
이사모 괴짜가족(완결),치과에서 일어나는 일들(실화)을 바탕으로 재미있게 꾸몄습니다.\n치과나 치아교정에 대해 겁부터 내시는 분들이 많은데 이런 내용에 있어 거부감없이 좋은 정보들 또한 이사모괴짜가족에서 재미있게 다룰것입니다.\n2주간격으로 연재하려합니다.\n많은 관심 바래요~
도사랜드,"제대로 된 직업엔 사짜가 들어가 줘야지! 판검사,변호사,의사,그리고 도사! - 매주 화요일 업데이트 -"
타임인조선(정식연재),타임머신을 통해 조선시대로 떨어진 준재와 철수. 모든 것이 낯설기만 한 이곳에서 과연 그들은 무사히 본래 세상으로 돌아갈 수 있을 것인가!
그남자의 '!',운명의 상대와 완벽한 사랑을 하고 있다 믿는 남자는 돌연 연인에게 이별을 요구받는다. 그리고 상심한 남자에게 기묘한 일들이 벌어지는데...
완전한 인간,자폐아동 신도림과 피아니스트 안단태의 이야기. 피아노 만화의 탈을 쓴 발달장애 아동 보육 만화.
디지털브레이커,아무것도 모른체 음모에 휘말린 한 소년..그 소년의 운명은?
다른 세상 소년,악마 신수현이 불의의 사고로 잠시동안 자신의 본래 존재를 망각한 채 살아가다가..
길에서 만나다(정식연재),서울 남산타워에서 우연히 만난 은희수와 미키의 로드무비.
레비아탄,당분간 격주 목요일 연재입니다.
꽃같은인생,"대학 졸업반인 네명의 여자. 그녀들의 4가지 연애, 4가지 인생"
괴짜여기숙사,여대 여기숙사의 괴짜들이 벌이는 로맨스 모험 그리고 삽질 개그라이프!!
친절한영희씨,영희씨는 매일 직업이 바뀐다.. 마초맨 뺨치는 폭력 열혈 여주인공 영희씨의 이야기.
가타리안,"연희를 죽일 수 없는 청가타. 도주하려는 흑가타를 막는다. 청가타는 일부러 죽임을 당하고, 청가타는 소울체로 변한다. 청가타의 마지막 부탁, 흑가타는 고통스러워하며 듣는다. “그녀를 지켜다오….” 꿈을 깬 한명당(가타리안)의 리더 노멘토. 호출한 추열에게 도망자 현우의 추격을 지시하는데... 후에 만나게될 한신, 그의 라이벌 추열. 그 둘을 포함한 가타리안의 정신적지주 노멘토... 가타리안의 지도자 마인드... 그리고 모든 가타리안들. 그들 사이에서 일어나는 숨막히는 결투. 처음 존재했던 한 조각의 퍼즐, 시간이 흐를수록 조각과 조각이 맞춰져간다. 주인공 한신이 알게되는 숨겨진 반전들... 그의 고통은 어디까지인가. 가타리안... 그들의 치열한 삶 속으로 들어간다."
괴몽탐정 라로샤,몽상보안청 2급 드림프로텍터 라로샤는 청장의 영혼을 납치하고 사라진 특급 몽마 말크라테스를 찾아 펠로 큐리오와 함께 수사를 시작하는데...
잉코무뚜,온갖 마법이 넘치는 제국에는 파충류 종족 잉코와 그들에게 지배받는 양서류 종족 무뚜가 있다. 당연하게 느껴지는 그들의 관계에는 어떤 비밀이 숨어있는데...
잡았다,그냥 이별 만화.
싸바? 싸바!,쌈바 아니고 싸바 (Ça va? Ça va!)
LAYERS,공간과 공간을 이동하는 자들의 이야기
자취방의 금수들,"먹어도 먹어도 배고프고, 자도자도 졸린 삶. ☆자취하는 금수들의 그림일기☆ http://blog.naver.com/npsngs"
선인장과 라디오,가볍게 들어보는 그들이 말하는 이야기들.
천체의 성,평화로운 천체의 성이 붕괴될 위기에 처했음을 감지한 태양소년. 그런 태양소년의 앞에 나타난 정체불명의 사나이는 성을 파괴하겠다며 위협하는데...
매진녀 밀리케이,"꿈을 찾아 온 매진녀, 밀리케이의 작지만 진지한 이야기들+_+)b 오예-"
Soul Guide -소울 가이드-,민속이나 신화같은 옛날것들은 모두 허구라고 생각하는 이시대의 초등학생 한성운! 그런 아이에게 나타난 한 어른. 그는 성운을 저승사자로 만들기위해 파견된 저승사자 라온이였다! 성운은 협박에 못 이겨 계약서를 작성하게 되었는데...저승사자가 되기위한 험난한 인생이 시작된다.
마음을 주세요,이 세상에서 가장 무서운 여자. 하지만.. 이 여자의 마음을 얻어야만 살아남을 수 있다.
사신전,사신전
무토 (Muto),리메이크 예정입니다. (시기 미정)
악마왕의 괴팍한나라,"작가 악마왕이 지금까지 살아온 유딩,초중고,성인기이야기"
아스말의 노래,신의 흔적을 둘러싼 감춰진 진실과 거짓을 파해쳐 나가는 드레이크 일행의 액션 모험 판타지
탈(TAL)(정식연재),특수한 힘을 지닌 사람들의 싸움
진부한 로맨스는 영원히.,"젊은 청춘들의 만나고 헤어지는 사랑만화로 숏단편형식입니다. 사랑,진부하지만 그래도."
내 어린고양이와 늙은개(정식연재),사는이야기
고시생툰(정식연재),대학 가면 공부 안 해도 되는 줄 알았다! 그러나 고시생의 길은 멀고 험난하기만 한데...
혈액형에 관한 간단한 고찰(정식연재),각자 다른 혈액형들 사이에서 벌어지는 즐거운 에피소드
Stupor Mundi,교회로부터 악마의 자식이라 불리운 황제... 하지만 그 악마는 평화를 사랑했다.
잡초이야기,누구에게나 고민은 있다. 나에게도 그대에게도......잡초에게도...아름다운 자연 속 농장에서 농부와 농작물 그리고 화초들 사이에서 고민하는잡초의 이야기를 들어보자.
SORRY MAN,"멍청이 살인마 쏘리맨과 맛이좀나간 여자아이 그리고 그들에 얽힌과거, 막장으로치닫는 B급 만화"
관유의 상자세상,잘 부탁드립니다.
엔파이터즈(완결),"은우는 어렸을 적 형을 따라 오락실을 다니며, 형의 영향을 받아 자연스럽게 격투게임의 센스를 배우게 된다. 그래서 왠만해서는 동네에서 지지 않게 되는데, 어느 날 이선욱을 만나 심한 좌절을 느낀다. 그 때부터 승부욕이 불타 오르게 되며 이선욱을 이기기 위해 여러 대회를 참가하게 되는데...."
시간의 섬(정식연재),각기 다른 나이와 직업을 가진 14명이 일상의 소중함을 알아가는 무인도 표류기.
누구세요(완결),니주제에무슨컴플렉스 -찌끄린이:바커새
인터뷰,은둔 음악가에게 누군가 찾아와 인터뷰를 요청하는데...
아멜리아,유쾌한 일상으로 만들어 가는 청춘의 기록!
Scapegoat,"흔적이 남지않은 정체불명의 문자, 그로 인해 변해가는 세상의 이야기"
하트먼트(완결),주변에서 흔히 볼수있는 평범한 사람들의 평범한 일상! 하트먼트 이웃들의 하루라도 조용하지 않은 좌충우돌 이야기
HAVEN's,헤이븐
케이쿤 이야기,실화를 바탕으로 만화적 요소를 가미한 케이쿤의 일상 이야기
슭의 말년휴가,04년~06년 5사단 복무당시를 회상하며 그리는 만화
페이백 [완],악마라고 불리우는 파괴적인 초능력을 지닌 불사의 존재들.. 그리고 인간들은 악마들을 피해 한 섬에 주둔하여 살고 있는데..
seal,자신의 운명을 거스르기위한 소년의여행이 시작된다
파푸리안(완결),15년지기 친구. 심군과 강가의 유쾌한 하루하루.
기세기세 (기네스 세계 기록 세우기),기네스 세계 기록 세우기가 목표인 주인공과 그 친구들이 펼치는 슬랩스틱 러브 코미디.
컵씨의 마음차,생각은 짧고 휴식은 길다~ 컵씨의 마음차와 함께하는 티타임.
발타인(BALTAINE),패러디가 가득한 RPG개그입니다. 겜툰에서 목요일마다 연재되고 있습니다. http://www.gamtoon.com/new/TF/ctn121/list.gam
사랑의 아쿠아리움(정식연재),수상한 아쿠아리움에서 벌어지는 이야기
아이디어맨,초보 패션디자이너 이야기
봄이여 오라(정식연재),청개구리 소년과 개구리 공주님이 엮어가는 인연이야기
크리퍼스큘(Crepuscule)(정식연재),낮과 밤이 없는 붉은하늘의 뱀파이어 세계 크리퍼스큘.그 곳 에서의 이야기.(격주연재)
피노키오,유령소년 가온과 평범한 소녀 하람의 일상 에피소드들
잭과콩나물!!,제목에 콩나물이 들어가지만 이제 콩나물은 아무도 신경안쓰는 그런 두남매의 불꽃튀는 인생극장. 스토리by검은안개 - http://blog.naver.com/blackmisthj 그림by람가 - http://ramga.pe.kr
앜,ㅋ
늑대의성,.
스물둘*(완결),어른도 아이도 아닌 스물두살 먹은 아가씨 이야기
무령[巫鈴] the kinslayer,"어느 교실. 재미삼아 분신사마를 하는 여학생 2명. 갑자기 다른 소녀가 나타나 엎어버린다. 당황한 여학생. 하지만, 그때 소녀의 눈에는 이세계의 것이 아닌 것이 나타나는데... --------- 하루 한컷씩 블로그에 연재중인 원고를 모아 올릴예정입니다. 잘 부탁드립니다."
LOST(정식연재),잃어버린 자들의 이야기.
별의 유언(정식연재),세상물정에 어두운 아이 ‘별’과 조금 이상한 꽃 ‘미르’가 살아가는 오묘한 세상이야기.
소년전[Limit](정식연재),선택받은 소수에게만 허락된 무기. 한.정.무.기.[Limit]
들어는 보았나! 질풍기획!(정식연재),광고대행사인 질풍기획의 제3기획팀. 평범한 그들의 질풍같은 하루는 오늘도 계속된다
STUPOR MUNDI(완결),암흑의 중세. 십자군운동으로 점철된 피의 역사 가운데서 개혁을 꿈꾼 황제의 이야기 그와 함께 잊혀진 신들과 영웅들을 만난다.
그런지(grunge)(정식연재),"이랑, 인우 ,해인, 아저씨. 3% 부족한 네 사람의 좌충우돌 밴드 이야기."
폭력의신,"상처투성이 소년 류수영,폭력의 신을 만나다. 새로운 감각의 스타일리시 액션. The.God.Of.Violence"
잠이오냐,학원과 집에서 벌어지는 일상 개그만화
이별에서 이별하는 법,"갑작스레 이별을 통보받은 한 남자. 아니 왜 내게만 이런 일이!!! 라고 생각하게 됩니다. 주인공은 모두 다르지만, 세상 사람들이 하는 사랑은 대부분이 거기서 거기인듯 합니다. 세상 사람들이 겪는 이별도 비슷한 범주에 있는것이겠죠. 이별을 통보받은 남자와 이별을 통보한 한 여자의 이야기 입니다."
"카페,롤링페이퍼(CAFE,ROLLING PAPER)",그와 내가 진정한 가족이 될 수 있을까? 블랙진을 위협하는 사건의 정체는? 지금 확인하세요!! ^^
와일드 (THE WILD),'하와이'의 4인방. 그들의 와일드한 액션 만화
